Label,HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,Head X,Head Y,Head Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
moving,0.0346692,0.10382132,0.131077,0.0284261,0.08218625,0.148157,0.0407871,0.0415384,0.1539,0.0828515,0.0364057,0.19511,0.0722708,0.0181943,0.150932,0.0879953,0.0577074,0.206014,0.0441782,0.01556989,0.173295,0.0607704,0.0426801,0.168406,0.077221,0.0675234,0.232811,0.032725,0.0620387,0.101469,0.242849,0.07423717,0.202007,0.314408,0.178162,0.173892,0.0334704,0.077706555,0.065387,0.0902455,0.0756001,0.202166,0.0691101,0.0878778,0.280838,0.0595329,0.0613224,0.33287,0.025717,0.072740841,0.164604,0.107188,0.0566435,0.249305,0.0830323,0.0780083,0.300419,0.2064407,0.0666322,0.332482
moving,0.0647452,0.060998,0.157163,0.0630439,0.0586535,0.161114,0.1195681,0.0605337,0.18967,0.1364425,0.0677895,0.210186,0.085679,0.0453353,0.139751,0.0551495,0.0471603,0.146005,0.0740609,0.093247821,0.120689,0.0933908,0.11914706,0.194431,0.104332,0.084766,0.183263,0.100433,0.0552984,0.143354,0.1880772,0.0675215,0.117158,0.2720673,0.15254457,0.093374,0.0470475,0.06018021,0.141837,0.0450902,0.0829532,0.235253,0.007414,0.0213638,0.372062,0.0504506,0.0153618,0.372648,0.0688713,0.08257583,0.173069,0.071531,0.0962087,0.094781,0.031654,0.0409196,0.049472,0.061333,0.0503011,0.131175
moving,0.0172966,0.05296186,0.064184,0.0207254,0.03892244,0.065043,0.0380841,0.0127069,0.077288,0.0331793,0.0414857,0.089717,0.0331946,0.0137331,0.075547,0.0430859,0.0294098,0.091904,0.0901469,0.10599562,0.118606,0.1451227,0.1662948,0.12142,0.028397,0.0123718,0.071999,0.05154,0.05196904,0.097081,0.1459481,0.0807296,0.084197,0.152126,0.079599,0.071873,0.0164024,0.0289213,0.078247,0.0302465,0.0212286,0.041944,0.0139488,0.0181254,0.011695,0.0192567,0.0303873,0.026436,0.0233951,0.048692928,0.086662,0.022498,0.0101364,0.12328,0.028062,0.0559429,0.210841,0.05204,0.0550838,0.184395
moving,0.0023894,0.03005206,0.032741,0.0039426,0.02445684,0.034418,0.0097192,0.0217313,0.056257,0.0346273,0.0358403,0.040839,0.00955,0.0163795,0.048549,0.009688,0.03093206,0.126753,0.0282528,0.05795838,0.133847,0.0262002,0.0606758,0.058588,0.015519,0.0121581,0.049816,0.015567,0.05546417,0.060887,0.003073,0.0121965,0.022097,0.007736,0.0157607,0.029469,0.0048402,0.03077842,0.035181,0.0201869,0.0202663,0.03161,0.0055749,0.0082225,0.024384,0.0312139,0.0309854,0.081775,0.0017043,0.01817584,0.03274,0.0116552,0.0155151,0.034773,0.0117269,0.0173093,0.056089,0.0332468,0.0296499,0.071714
moving,0.0212481,0.026171555,0.085045,0.0176947,0.01653707,0.089668,0.0192786,0.0093268,0.094983,0.0415001,0.0283584,0.104089,0.015119,0.026049,0.073178,0.0212481,0.02934245,0.08795,0.1003207,0.04754974,0.136507,0.0966702,0.0848965,0.194387,0.0175896,0.0086429,0.126435,0.063437,0.0384899,0.096273,0.1195271,0.0628317,0.232407,0.1404436,0.1270158,0.276638,0.0261326,0.03105233,0.073818,0.0486627,0.03222,0.13802,0.0835191,0.0719126,0.15953,0.0746406,0.0988234,0.189954,0.0240037,0.02132219,0.124905,0.0081981,0.0215316,0.069176,0.0119661,0.0130932,0.029588,0.0246588,0.0337769,0.036249
moving,0.0169139,0.018996662,0.034568,0.021625,0.01707857,0.032942,0.0364512,0.0151641,0.032989,0.0448707,0.0310959,0.040494,0.0334822,0.0328544,0.052867,0.0301121,0.09035729,0.150692,0.0356261,0.07104541,0.040322,0.0248358,0.0294744,0.034632,0.0208745,0.0075206,0.033171,0.0474361,0.01939637,0.040439,0.0381024,0.0311971,0.036731,0.0277165,0.0459388,0.033991,0.0167605,0.0256952,0.036054,0.0139702,0.0246235,0.050199,0.0357953,0.0119608,0.102689,0.0421822,0.0324866,0.150036,0.0170212,0.01678055,0.035024,0.0199123,0.0156628,0.049774,0.0060572,0.0639545,0.064542,0.028738,0.0931661,0.141077
moving,0.02332876,0.010341773,0.007539,0.02782804,0.00809275,0.008828,0.05090387,0.0244851,0.015262,0.06345538,0.0050115,0.036501,0.0482954,0.0062044,0.007779,0.0379517,0.0129268,0.013091,0.0334248,0.01888811,0.012226,0.0272056,0.0204996,0.010235,0.024752983,0.0260127,0.013127,0.02792232,0.0190673,0.040138,0.0242238,0.00697527,0.106468,0.0171664,0.03001518,0.160161,0.0242501,0.00640592,0.002263,0.0044816,0.0080541,0.001406,0.0067484,0.0081601,0.001938,0.008729,0.0082101,0.004514,0.01383979,0.01388841,0.011667,0.009267659,0.0068777,0.002808,0.00229594,0.0128076,0.007332,0.05031595,0.0192005,0.075884
moving,0.0104461,0.0038229,0.004088,0.0113999,0.00304479,0.004067,0.0160703,0.000888,0.006045,0.0160113,0.0013941,0.007302,0.0177315,0.001703,0.002735,0.0142331,0.0035174,0.004513,0.0178894,0.00532675,0.005426,0.0177968,0.0059093,0.003011,0.01536826,0.0051085,0.010772,0.00927385,0.0086015,0.015613,0.0115691,0.00855478,0.064534,0.0604283,0.02934785,0.064289,0.0121118,0.00185975,0.00172,0.0053943,0.0037887,0.001118,0.0075666,0.0121586,0.005234,0.0084184,0.0122132,0.004532,0.00888408,0.00330096,0.006207,0.00537001,0.0048023,0.003055,0.00063946,0.0065189,0.005133,0.03237027,0.0383318,0.102581
moving,0.0131068,0.00280183,0.002239,0.0126023,0.00233097,0.002431,0.0132125,0.0010789,0.003448,0.0182033,0.0027333,0.004635,0.0165353,0.0025665,0.001424,0.0134973,0.00491809,0.002536,0.0189103,0.00656749,0.004645,0.0208406,0.0107269,0.005941,0.01566508,0.0011921,0.013127,0.01848192,0.0192936,0.017125,0.03523461,0.015709,0.045241,0.03709207,0.0146902,0.063009,0.0139963,0.00235096,0.002259,0.007074,0.0022334,0.001069,0.0122537,0.0537382,0.021108,0.0814271,0.0761079,0.085499,0.0134535,0.00312773,0.002986,0.00339552,0.0015905,0.001631,0.00245519,0.0152771,0.00522,0.02997397,0.0306893,0.095145
moving,0.0073894,0.00130926,0.002441,0.0077712,0.00111373,0.002686,0.0111225,0.0011144,0.004016,0.0119721,0.0011699,0.002099,0.0101819,0.001197,0.001147,0.0094338,0.0078896,0.002634,0.0136233,0.0106947,0.004549,0.0110745,0.0102521,0.004933,0.01426072,0.0035794,0.012176,0.00872477,0.0053057,0.017447,0.03140051,0.0031198,0.029968,0.03668783,0.0100595,0.016729,0.0076231,0.00086647,0.00226,0.0041756,0.0030295,0.001952,0.0042166,0.0047892,0.002097,0.0054784,0.0047246,0.001387,0.0073755,0.00161686,0.002232,0.00628334,0.0015017,0.013923,0.00548352,0.0125902,0.009457,0.01060168,0.0060499,0.016065
moving,0.0029709,0.00117546,0.00086,0.0032443,0.00101316,0.000912,0.005004,0.0007377,0.001253,0.0075768,0.0008586,0.001174,0.0058148,0.001693,0.001563,0.0087977,0.00270144,0.001792,0.0050785,0.0072038,0.004509,0.0059504,0.0078727,0.010305,0.0043926,0.0010512,0.001894,0.00281085,0.0035902,0.002646,0.0059567,0.0184679,0.041915,0.00895875,0.0024997,0.004033,0.0033789,0.00119981,0.000562,0.0012619,0.0011525,0.001231,0.003422,0.0038892,0.001348,0.0040769,0.0038674,0.00107,0.0027069,0.00166304,0.001799,0.00319333,0.0143403,0.008167,0.00244679,0.0010501,0.000443,0.00237141,0.0010084,0.004007
moving,0.0007916,0.00070945,0.000232,0.0007684,0.00050474,0.000139,0.0008685,0.0002969,0.000729,0.0024475,0.000942,0.0018,0.0029213,0.0010648,0.002368,0.0014874,0.00795468,0.003923,0.0073993,0.01512779,0.011771,0.0074242,0.012913,0.019542,0.0012377,0.0005342,0.001422,0.00098565,0.0046531,0.007581,0.00473235,0.0104456,0.006966,0.00628518,0.0112904,0.001812,0.000701,0.00036373,0.000191,0.0011284,0.0016777,0.000596,0.0030007,0.0017767,0.000903,0.0035359,0.0017744,0.000654,0.000529,0.00081366,0.000831,0.0374754,0.0182051,0.041304,0.00297973,0.0019116,0.001566,0.0145168,0.0029614,0.003161
moving,0.0046774,0.00120592,0.000861,0.0055219,0.00114275,0.001517,0.0104695,0.0021553,0.005274,0.0082663,0.0011273,0.004341,0.0054968,0.0032528,0.003508,0.0026791,0.012725,0.002231,0.0086675,0.02451142,0.015149,0.0148931,0.02481911,0.026365,0.0088519,0.00219,0.00051,0.0131738,0.0198558,0.023144,0.01046902,0.0431711,0.060239,0.036864124,0.04614498,0.038959,0.003378,0.00100884,0.000288,0.0006162,0.0016771,0.000534,0.0015061,0.0542198,0.01262,0.0298283,0.0782071,0.061408,0.0046846,0.00214144,0.000763,0.03990365,0.0069075,0.033198,0.0086236,0.0091269,0.003975,0.02824669,0.0391415,0.115646
moving,0.0087369,0.00063549,0.000443,0.0098732,0.00069042,0.000894,0.0163035,0.0012135,0.004384,0.0184154,0.0020909,0.005357,0.0130156,0.0027904,0.003361,0.0076443,0.0087665,0.002241,0.0276972,0.02011277,0.018496,0.015722,0.04410124,0.015468,0.01360992,0.0011037,0.004466,0.00948798,0.0052442,0.0046,0.018241785,0.01560241,0.007513,0.00941659,0.017402606,0.022003,0.0081361,0.00094143,0.001296,0.0025255,0.0037861,0.001019,0.0041821,0.0057826,0.000878,0.0110538,0.0025884,0.001072,0.0071791,0.0011935,0.000602,0.03543309,0.0115175,0.042378,0.0020093,0.0014732,0.001595,0.02263735,0.0296561,0.137978
moving,0.0092146,0.00095937,0.001675,0.0098283,0.00103487,0.00171,0.0140189,0.0017898,0.003275,0.0183407,0.0014621,0.003833,0.0173357,0.0060349,0.002092,0.0126112,0.0089063,0.012676,0.0102142,0.01745813,0.004712,0.0136202,0.02000135,0.007093,0.01709643,0.0061192,0.006269,0.013665825,0.0129667,0.002073,0.01267736,0.021095796,0.007631,0.016422,0.04307273,0.028591,0.0076073,0.00086037,0.00127,0.0103006,0.0032811,0.00204,0.0262478,0.053429,0.011376,0.0265279,0.0306098,0.00992,0.0091737,0.00185825,0.001825,0.00413707,0.0044581,0.005103,0.0016789,0.0007524,0.003157,0.0229649,0.0268379,0.115705
moving,0.0089709,0.00140422,0.002729,0.0098452,0.00135076,0.002779,0.0142056,0.0022466,0.003019,0.018785,0.0038686,0.007046,0.0123926,0.0020624,0.00219,0.0086306,0.0108557,0.00401,0.0126337,0.0066497,0.024105,0.0093338,0.00630615,0.012085,0.013847433,0.0015533,0.005246,0.01241757,0.0067204,0.010155,0.01883801,0.00542135,0.01609,0.01266053,0.02845181,0.033242,0.0078901,0.00231041,0.002113,0.0054916,0.0092934,0.011295,0.0223365,0.0396291,0.036464,0.0789806,0.0444785,0.108734,0.00779144,0.00156815,0.003589,0.0018627,0.002172,0.003707,0.0081984,0.0113418,0.011116,0.0163167,0.0404268,0.147955
moving,0.0066779,0.00238865,0.002334,0.0073672,0.0023464,0.001918,0.0113267,0.0021392,0.002649,0.01263213,0.0017534,0.003065,0.0113983,0.0037193,0.002654,0.0429768,0.0353145,0.00896,0.0036299,0.04020979,0.0199,0.0149446,0.04540481,0.023128,0.01287504,0.0017541,0.005662,0.01290189,0.0201783,0.017126,0.02181339,0.013718609,0.032069,0.02854974,0.02943965,0.010882,0.0062346,0.00427736,0.001789,0.0077196,0.0075839,0.009892,0.0207569,0.0074769,0.0241,0.0653014,0.0191689,0.13363,0.00559417,0.00101994,0.00376,0.00227391,0.0030506,0.002156,0.0043047,0.0271912,0.004115,0.02353512,0.0405962,0.116778
moving,0.0016642,0.00082065,0.0049,0.001613,0.0007221,0.005506,0.0044958,0.0018829,0.008875,0.00863291,0.0036771,0.01743,0.0025711,0.0035586,0.010582,0.0057113,0.0210129,0.004331,0.0174877,0.04685711,0.046736,0.0219795,0.07493133,0.061768,0.00498004,0.0035785,0.008274,0.00401432,0.0085119,0.01727,0.0099775,0.03456811,0.04038,0.0219486,0.0516596,0.049816,0.0018653,0.00083082,0.005051,0.0018631,0.0050322,0.007094,0.0151015,0.0040878,0.032078,0.0717885,0.0259161,0.145543,0.00157262,0.00038098,0.004084,0.00213965,0.0014261,0.000688,0.0022768,0.0078381,0.012805,0.02655916,0.0224603,0.106923
moving,0.0085697,0.00417004,0.011,0.0094835,0.00494133,0.011749,0.0168113,0.009398,0.014941,0.0288264,0.0147483,0.030293,0.0166008,0.0121411,0.011713,0.0118039,0.0070918,0.002303,0.0075283,0.00843568,0.006733,0.0151981,0.0081167,0.019056,0.01243473,0.0024863,0.013748,0.00892287,0.003951,0.023187,0.01791864,0.0358244,0.025262,0.0370941,0.05740615,0.087915,0.0079888,0.00746795,0.009725,0.0016397,0.0130077,0.007178,0.0011062,0.0125442,0.016934,0.0098791,0.0034738,0.008308,0.00689353,0.00147734,0.010665,0.0038092,0.0017815,0.002192,0.0033564,0.0146708,0.002359,0.0148558,0.0051572,0.126175
moving,0.0156543,0.00206785,0.012447,0.0171401,0.00293721,0.013315,0.0234986,0.0075955,0.017241,0.0330756,0.0081929,0.022013,0.0235913,0.0091828,0.01466,0.0142144,0.01109781,0.012271,0.0132789,0.0097282,0.017514,0.0100043,0.014169,0.023983,0.024814123,0.0042869,0.020426,0.027872416,0.0104094,0.034747,0.02924059,0.0104642,0.035992,0.02749116,0.0238466,0.028946,0.0142159,0.00385891,0.012226,0.015468,0.0109161,0.006155,0.013725,0.0100797,0.010014,0.0062656,0.005849,0.005566,0.01328859,0.00128624,0.010389,0.04632617,0.0091197,0.102114,0.0053642,0.0201987,0.016323,0.02377147,0.0148304,0.110223
moving,0.0073976,0.00314414,0.007652,0.0074546,0.00264773,0.007596,0.0097543,0.0013909,0.007116,0.0138954,0.0015931,0.007813,0.007757,0.0020239,0.009236,0.013037,0.01133532,0.017949,0.0171622,0.01607269,0.034956,0.0155776,0.0179128,0.050219,0.01192216,0.0033527,0.008063,0.0202275,0.0075544,0.021088,0.014525833,0.0045182,0.005215,0.008128213,0.0061039,0.004997,0.0068347,0.00165526,0.009285,0.0030926,0.0026188,0.005978,0.0022903,0.0025941,0.007241,0.0027048,0.0016034,0.00309,0.0079859,0.00533868,0.00642,0.04562845,0.039676,0.076186,0.0078852,0.025619,0.039548,0.0244541,0.0540982,0.134115
moving,0.0020296,0.00056367,0.003917,0.0023164,0.00050446,0.004009,0.0054511,0.000669,0.006294,0.0035569,0.0008866,0.002773,0.0034255,0.0011328,0.003425,0.0105579,0.0064115,0.00913,0.0101528,0.01687175,0.022875,0.0082876,0.02141515,0.031437,0.0061614,0.0031704,0.004774,0.00178982,0.0068926,0.016477,0.019695275,0.0498149,0.025502,0.015742048,0.0280865,0.037722,0.0019459,0.00087042,0.005806,0.0032775,0.0020872,0.003767,0.0020474,0.0046298,0.003722,0.006744,0.0045095,0.004327,0.0022527,0.00209301,0.004357,0.00398196,0.0051608,0.016968,0.02163614,0.0199059,0.046236,0.03199412,0.0636138,0.109693
moving,0.0025159,0.00102362,0.005299,0.0027333,0.00080793,0.004783,0.0041003,0.0003311,0.002506,0.0049766,0.000731,0.00307,0.0035189,0.0010509,0.00317,0.0033643,0.0014931,0.007772,0.0118226,0.013806912,0.018878,0.018402,0.049901313,0.022069,0.0046789,0.0034795,0.006776,0.00525081,0.010277,0.007574,0.010152204,0.05576402,0.039432,0.01066046,0.07272345,0.050503,0.002172,0.00072299,0.006897,0.0017138,0.0006166,0.005441,0.0032395,0.039223,0.024856,0.0699838,0.0542591,0.100592,0.002439,0.00208079,0.005192,0.00987111,0.0358854,0.008939,0.0175294,0.0078545,0.025098,0.01719445,0.0077894,0.025426
moving,0.016381,0.007463862,0.017844,0.0176733,0.00696018,0.017328,0.0251123,0.0041796,0.014793,0.0221953,0.003876,0.012738,0.0197757,0.0026538,0.012896,0.0130689,0.0059227,0.006436,0.0355316,0.04139743,0.0907,0.0124558,0.02337875,0.080262,0.02472614,0.0116049,0.018385,0.025702373,0.02460995,0.028231,0.02294367,0.03297998,0.019551,0.01120078,0.030628337,0.008755,0.0134218,0.00627628,0.016074,0.0048082,0.0051062,0.01051,0.0071788,0.0215458,0.008692,0.0604168,0.0393782,0.097726,0.01601078,0.00950791,0.020638,0.0024948,0.0199279,0.001813,0.0047507,0.0040812,0.008122,0.004634479,0.004059,0.009108
moving,0.0130489,0.004940689,0.010485,0.0142436,0.0045057,0.010332,0.0200959,0.002776,0.010929,0.0193665,0.0036397,0.010368,0.0166918,0.002523,0.009529,0.0198566,0.0054551,0.007452,0.0176526,0.01565535,0.068582,0.0200434,0.00973545,0.020161,0.019698335,0.0079874,0.015748,0.0171899,0.00832871,0.01759,0.0125956,0.01309935,0.017657,0.01650199,0.0319808,0.035465,0.0118699,0.00421186,0.010627,0.0093988,0.0079234,0.011869,0.0138134,0.0163853,0.025526,0.0070811,0.0052161,0.020144,0.01185706,0.00581829,0.012532,0.01079513,0.0180695,0.009332,0.00067906,0.0176819,0.001306,0.002254514,0.0176767,0.001159
moving,0.02616041,0.01092686,0.08645,0.02918675,0.01271487,0.090159,0.0447657,0.0216941,0.110769,0.03993538,0.027513,0.124051,0.0405981,0.0363983,0.136331,0.0542849,0.09247343,0.114334,0.018661,0.140648359,0.087575,0.0268279,0.15320484,0.051429,0.04048979,0.0026287,0.060883,0.0491753,0.03173004,0.073681,0.0344572,0.20082686,0.140918,0.07942662,0.22114942,0.085412,0.0224754,0.01519879,0.095097,0.0229584,0.0119629,0.091514,0.0235744,0.0207666,0.152168,0.0939994,0.1069869,0.136966,0.02280078,0.00524441,0.069098,0.016384526,0.0186155,0.056194,0.010144846,0.0119891,0.033057,0.028830207,0.0120069,0.026225
moving,0.0166859,0.008232655,0.0321,0.0181283,0.00872819,0.03275,0.0251202,0.0108109,0.036439,0.02821438,0.0110716,0.043982,0.021393,0.0112242,0.042045,0.021774,0.0212829,0.042513,0.0237989,0.03631469,0.067282,0.0231782,0.04467772,0.091248,0.03294953,0.0120419,0.029499,0.026947372,0.016065,0.056134,0.02998448,0.0338051,0.046815,0.02903854,0.01950071,0.020037,0.0129199,0.01165809,0.02996,0.0147331,0.013513,0.032135,0.0356633,0.0175796,0.040845,0.0547442,0.0174888,0.026451,0.01679219,0.00770742,0.032039,0.044885074,0.044693,0.145655,0.088533794,0.042563,0.158341,0.0854542,0.0628864,0.289125
moving,0.0168842,0.026864845,0.267913,0.0187088,0.0309791,0.275859,0.0287385,0.0523563,0.316019,0.0253607,0.059882,0.31289,0.0326763,0.0518561,0.332761,0.0152993,0.0541138,0.349183,0.07672,0.18653689,0.283417,0.0584018,0.2361592,0.350313,0.035902475,0.0267146,0.26482,0.05253371,0.0442599,0.276878,0.02967527,0.15825677,0.348117,0.032856184,0.2840974,0.429568,0.0306124,0.03263783,0.275481,0.0246901,0.0427331,0.200329,0.0542531,0.03794,0.154536,0.0521814,0.076272,0.134151,0.01693265,0.01184921,0.242288,0.06729271,0.033669,0.241695,0.0308291,0.0367778,0.042625,0.03216357,0.0516891,0.111602
moving,0.0061104,0.00381891,0.01092,0.0060661,0.00282172,0.010251,0.0055678,0.0013393,0.011161,0.0054269,0.0020181,0.011033,0.0064457,0.0014636,0.011287,0.0149404,0.00935371,0.015372,0.01944,0.00678849,0.009349,0.017644,0.0042268,0.013376,0.0082118,0.0016598,0.006736,0.03451496,0.0413085,0.018988,0.02554331,0.07935405,0.062293,0.045562734,0.10016288,0.080164,0.0059447,0.00168736,0.011712,0.0029897,0.0128467,0.007851,0.0091091,0.0110477,0.01477,0.0755633,0.0080088,0.086279,0.005992,0.0062266,0.011004,0.0154895,0.0384288,0.060598,0.036149,0.1283936,0.118487,0.0355638,0.097094,0.123522
moving,0.00496,0.00321931,0.011389,0.0052548,0.00317762,0.010684,0.0068142,0.0030545,0.007588,0.0072214,0.003551,0.0082,0.0050825,0.0022421,0.006069,0.0072798,0.00761534,0.008369,0.0111756,0.01130186,0.029054,0.0108395,0.0191052,0.022661,0.00809346,0.0067927,0.01154,0.04508224,0.0385996,0.025455,0.025552205,0.14364572,0.357301,0.03569981,0.1903987,0.477614,0.0045143,0.00303365,0.011219,0.0009768,0.0083068,0.007228,0.0016456,0.0042213,0.003616,0.0016176,0.0026996,0.001783,0.0046502,0.00522606,0.013556,0.00904173,0.0697391,0.007896,0.01140755,0.0191984,0.021036,0.01089852,0.0192403,0.021218
moving,0.008556,0.004417648,0.013095,0.0088239,0.00413185,0.012567,0.0102411,0.0027169,0.01232,0.0136762,0.0031181,0.009581,0.0103523,0.0037726,0.01091,0.010293,0.00479184,0.01355,0.0137373,0.01220081,0.028857,0.0137328,0.01434848,0.032245,0.01184595,0.0088581,0.015625,0.012713148,0.0081477,0.018262,0.00846373,0.00822797,0.017625,0.007589305,0.00832401,0.017256,0.0076913,0.00409511,0.016235,0.0063451,0.0072714,0.013206,0.0039577,0.0100092,0.042711,0.0570193,0.0274641,0.140599,0.00868905,0.00656134,0.014662,0.00248099,0.0058039,0.005173,0.00149539,0.0058937,0.00083,0.00185803,0.0059986,0.00103
moving,0.0089958,0.00247096,0.012415,0.0094295,0.00206894,0.01231,0.0128897,0.0020951,0.012436,0.0112829,0.0016875,0.011115,0.0132212,0.0028891,0.012947,0.0102186,0.00809267,0.014452,0.0101723,0.01056747,0.019756,0.0082373,0.01059048,0.019439,0.01051435,0.0027998,0.013236,0.0128751,0.0031468,0.01748,0.01001016,0.02568103,0.055595,0.02557004,0.08868227,0.06716,0.0087404,0.00201129,0.011844,0.0101808,0.0052441,0.025395,0.0169704,0.0078912,0.022286,0.016856,0.007798,0.022376,0.00857125,0.00296139,0.013796,0.00772368,0.0052291,0.010602,0.00205224,0.0047299,0.001551,0.00157337,0.0046367,0.001624
moving,0.0146028,0.00510847,0.049475,0.0159961,0.00436794,0.050663,0.0233572,0.0074354,0.056639,0.01650753,0.00737,0.061361,0.0206106,0.0094088,0.063267,0.0232744,0.01078064,0.064605,0.0224732,0.05454789,0.094915,0.0228248,0.058842854,0.070287,0.01722832,0.0034376,0.040793,0.03190497,0.04655395,0.03547,0.01551742,0.033144411,0.031883,0.03733857,0.06810045,0.074558,0.0128496,0.00240281,0.054401,0.015505,0.017893,0.065803,0.023151,0.0118723,0.145797,0.0492662,0.1185169,0.070597,0.01301576,0.00577762,0.041861,0.00758344,0.0050973,0.03437,0.00439957,0.0031973,0.010077,0.007464726,0.0032522,0.008331
moving,0.0184337,0.00151339,0.01277,0.0182215,0.00148988,0.011156,0.0159482,0.0029141,0.00959,0.0188504,0.0031077,0.00801,0.011881,0.0032925,0.008715,0.0090092,0.03390079,0.01358,0.0348436,0.0474935,0.075208,0.0563773,0.0459063,0.108103,0.020519679,0.0025334,0.014064,0.035746857,0.01821937,0.031087,0.02540415,0.12132033,0.040217,0.02935863,0.12925985,0.065946,0.0181037,0.00160753,0.01308,0.024193,0.0154715,0.012585,0.0063878,0.0183875,0.018371,0.0159025,0.0246206,0.016376,0.01848107,0.00430026,0.015295,0.01024366,0.0270899,0.037769,0.07000306,0.0128269,0.152248,0.06588385,0.0127285,0.154708
moving,0.0575787,0.012869059,0.20858,0.0605613,0.01357771,0.210134,0.0758522,0.0170835,0.217753,0.0795838,0.0191811,0.207111,0.0761834,0.025835,0.242054,0.0615403,0.03329237,0.250874,0.0815535,0.082114612,0.148366,0.1160246,0.1198161,0.142451,0.07638711,0.014805,0.194131,0.091366222,0.0421392,0.250919,0.016148263,0.06916267,0.219327,0.021487957,0.09307836,0.19828,0.0527731,0.01730265,0.216989,0.0623149,0.0251982,0.151676,0.0061062,0.0511668,0.211325,0.0653908,0.0970571,0.210617,0.05555322,0.00988372,0.196657,0.077033923,0.0347643,0.343794,0.02318334,0.052534,0.165039,0.03549036,0.0665465,0.159777
moving,0.0038613,0.00421404,0.036338,0.0047571,0.00393535,0.035658,0.0099022,0.0054239,0.032423,0.0097847,0.0069418,0.032924,0.0051042,0.0071502,0.03599,0.021226,0.01441946,0.031121,0.039928,0.01348512,0.025133,0.0360535,0.0222718,0.024267,0.01150998,0.0086968,0.022755,0.047803814,0.0505872,0.064823,0.03739216,0.05948626,0.062565,0.023473283,0.08803759,0.091056,0.0037493,0.00324206,0.040863,0.0033498,0.0195847,0.022469,0.0131591,0.0151634,0.01803,0.0097352,0.0157309,0.017186,0.00427513,0.00579222,0.032977,0.03054733,0.0808154,0.092392,0.04904798,0.0711862,0.21545,0.0524719,0.0717537,0.214606
moving,0.009238,0.01017277,0.023916,0.0101476,0.00962448,0.022929,0.0150613,0.0070706,0.018428,0.0152429,0.007007,0.019861,0.0130407,0.006875,0.018102,0.0165358,0.01171294,0.018574,0.0194755,0.005609,0.033942,0.0186347,0.0104061,0.038832,0.02155709,0.0174004,0.026184,0.020987428,0.04007545,0.042008,0.012405829,0.01695712,0.032397,0.012846803,0.01864035,0.069295,0.0068712,0.00921251,0.021995,0.0052295,0.0076453,0.0305,0.0014197,0.0054384,0.016104,0.0010838,0.0056078,0.016311,0.01027205,0.01285329,0.028282,0.00503247,0.0692731,0.019263,0.01124184,0.0057213,0.011507,0.01096717,0.0057081,0.011934
moving,0.0099381,0.00221099,0.01597,0.0102767,0.00225762,0.015995,0.0142113,0.0023819,0.016064,0.0137446,0.0030229,0.013467,0.0138801,0.0024659,0.015425,0.0123468,0.00593923,0.017864,0.020746,0.01543608,0.034522,0.0249606,0.0373626,0.03658,0.014203029,0.0038555,0.020787,0.04784216,0.06442917,0.050565,0.01276751,0.03094234,0.060142,0.00769871,0.01925204,0.063471,0.0107766,0.00232818,0.019557,0.009781,0.0107843,0.027939,0.0154493,0.0037925,0.025115,0.0161546,0.0039933,0.025439,0.01017642,0.00312879,0.01668,0.00507019,0.00208,0.010837,0.00193867,0.0010627,0.003531,0.002000656,0.0010812,0.004014
moving,0.02980055,0.00482622,0.074994,0.03137084,0.00428746,0.075055,0.03867261,0.0022752,0.075241,0.04323689,0.0020618,0.064729,0.0329692,0.003756,0.068393,0.049812,0.00733113,0.084244,0.0987706,0.05257566,0.122385,0.0893252,0.060694,0.099128,0.03484705,0.0147903,0.072482,0.02635461,0.02329027,0.063727,0.01819509,0.03616423,0.078247,0.03119983,0.04507222,0.082597,0.0276223,0.00158064,0.07507,0.0386093,0.0106371,0.08797,0.0369959,0.0322185,0.134638,0.0629478,0.1043253,0.066176,0.02836635,0.00906533,0.074771,0.013349924,0.0209456,0.039044,0.010477123,0.0107403,0.012902,0.009200304,0.010801,0.013005
